"","id","premise","hypothesis","trial","response","confusing","confusing_reason","type","Answer.condition","Answer.time_in_minutes","anon_id","expected_resp"
"1302","136546e_filler","In fact, the Lions of Delos were made from Naxos marble.","The Lions of Delos are composed of Naxos marble.",10,100,0,"","filler",1,39.2274333333333,142,"entailment"
"1303","136546e_filler","In fact, the Lions of Delos were made from Naxos marble.","The Lions of Delos are composed of Naxos marble.",11,95.59,0,"","filler",1,9.98875,13,"entailment"
"1304","136546e_filler","In fact, the Lions of Delos were made from Naxos marble.","The Lions of Delos are composed of Naxos marble.",9,100,0,"","filler",1,5.3671,2,"entailment"
"1305","136546e_filler","In fact, the Lions of Delos were made from Naxos marble.","The Lions of Delos are composed of Naxos marble.",26,100,0,"","filler",0,62.0807833333333,97,"entailment"
"1306","136546e_filler","In fact, the Lions of Delos were made from Naxos marble.","The Lions of Delos are composed of Naxos marble.",27,95.96,0,"","filler",0,7.94926666666667,123,"entailment"
"1307","136546e_filler","In fact, the Lions of Delos were made from Naxos marble.","The Lions of Delos are composed of Naxos marble.",6,100,0,"","filler",0,9.1583,85,"entailment"
"1308","136546e_filler","In fact, the Lions of Delos were made from Naxos marble.","The Lions of Delos are composed of Naxos marble.",17,100,0,"","filler",0,2.7392,134,"entailment"
"1309","136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",15,0,0,"","filler",0,7.36221666666667,39,"contradiction"
"1310","136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",20,0,0,"","filler",1,19.2191,22,"contradiction"
"1311","136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",15,0,0,"","filler",1,10.6454,78,"contradiction"
"1312","136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",20,0,0,"","filler",0,6.07496666666667,54,"contradiction"
"1313","136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",8,0,0,"","filler",0,16.92505,148,"contradiction"
"1314","136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",9,1.5,0,"","filler",0,17.6344833333333,133,"contradiction"
"1315","136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",19,0,0,"","filler",1,20.2210333333333,8,"contradiction"
"1316","136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",10,0,0,"","filler",1,6.3717,111,"contradiction"
"1317","136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",9,0,0,"","filler",1,4.53413333333333,2,"contradiction"
"1318","136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",4,0.29,0,"","filler",0,17.0276833333333,60,"contradiction"
"1319","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",15,100,0,"","filler",2,7.93391666666667,20,"entailment"
"1320","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",21,100,0,"","filler",0,28.2052333333333,7,"entailment"
"1321","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",8,100,0,"","filler",2,13.7094666666667,39,"entailment"
"1322","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",25,100,0,"","filler",1,6.65285,44,"entailment"
"1323","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",8,100,0,"","filler",0,18.3866333333333,26,"entailment"
"1324","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",17,100,0,"","filler",2,4.754,15,"entailment"
"1325","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",27,90.5,0,"","filler",1,11.8308,5,"entailment"
"1326","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",12,100,0,"","filler",0,12.4119833333333,35,"entailment"
"1327","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",10,100,0,"","filler",2,8.22258333333333,32,"entailment"
"1328","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",25,74.18,0,"","filler",0,16.8692333333333,28,"entailment"
"1329","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",27,95.84,0,"","filler",0,12.8517,36,"entailment"
"1330","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",27,100,0,"","filler",1,14.1468666666667,27,"entailment"
"1331","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",21,100,0,"","filler",1,11.2132166666667,8,"entailment"
"1332","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",27,97.98,0,"","filler",1,10.3348,18,"entailment"
"1333","137020e_filler","Ask Cook if she's missed any."" It occurred to me very forcibly at that moment that to harbour Miss Howard and Alfred Inglethorp under the same roof, and keep the peace between them, was likely to prove a Herculean task, and I did not envy John. ","To keep the peace between Miss Howard and Alfred Inglethorp would be difficult. ",27,100,0,"","filler",2,12.31255,48,"entailment"
"1334","137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",23,47.3,0,"","filler",1,19.5189333333333,85,"entailment"
"1335","137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",20,99.06,0,"","filler",1,9.03831666666667,84,"entailment"
"1336","137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",23,49.7,0,"","filler",1,5.80116666666667,22,"entailment"
"1337","137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",21,92.25,0,"","filler",0,9.85936666666667,47,"entailment"
"1338","137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",14,92.48,0,"","filler",0,6.78715,54,"entailment"
"1339","137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",22,95.71,1,"Word repeats, triple negatives.","filler",0,14.1181833333333,148,"entailment"
"1340","137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",25,36.82,0,"","filler",0,14.5175333333333,109,"entailment"
"1341","137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",19,100,0,"","filler",1,19.4025833333333,100,"entailment"
"1342","137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",14,97.79,0,"","filler",1,6.72486666666667,107,"entailment"
"1343","137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",5,96.2,0,"","filler",0,30.8824833333333,97,"entailment"
"1344","137361e_filler","it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes","It costs more for nicely tailored clothes that you don't need.",15,94.74,0,"","filler",0,9.24931666666667,47,"entailment"
"1345","137468e_filler","He sat for a moment in silence.","Seated, he let silence surround him. ",18,100,0,"","filler",0,6.3941,52,"entailment"
"1346","137468e_filler","He sat for a moment in silence.","Seated, he let silence surround him. ",10,99.06,0,"","filler",1,8.69066666666667,94,"entailment"
"1347","137468e_filler","He sat for a moment in silence.","Seated, he let silence surround him. ",19,97.6,0,"","filler",0,9.31476666666667,148,"entailment"
"1348","137468e_filler","He sat for a moment in silence.","Seated, he let silence surround him. ",24,66.45,0,"","filler",1,11.0404666666667,8,"entailment"
"1349","137468e_filler","He sat for a moment in silence.","Seated, he let silence surround him. ",6,100,0,"","filler",1,47.0903166666667,79,"entailment"
"1350","137468e_filler","He sat for a moment in silence.","Seated, he let silence surround him. ",23,99.85,0,"","filler",1,7.08066666666667,58,"entailment"
"1351","137468e_filler","He sat for a moment in silence.","Seated, he let silence surround him. ",25,100,0,"","filler",0,7.91816666666667,97,"entailment"
"1352","137468e_filler","He sat for a moment in silence.","Seated, he let silence surround him. ",13,91.93,0,"","filler",0,12.44945,144,"entailment"
"1353","137727c_filler","so i'll probably say you know it's like well we've been talking for five six minutes so okay","We've been talking for about 2 hours.",12,0,0,"","filler",0,2.60436666666667,134,"contradiction"
"1354","137727c_filler","so i'll probably say you know it's like well we've been talking for five six minutes so okay","We've been talking for about 2 hours.",20,0,0,"","filler",0,2.1315,134,"contradiction"
"1355","137792c_filler","and i don't think they've repainted since","I think they repainted it a few times now.",16,0.91,0,"","filler",0,4.75648333333333,134,"contradiction"
"1356","137792c_filler","and i don't think they've repainted since","I think they repainted it a few times now.",18,32.01,0,"","filler",0,2.2711,118,"contradiction"
"1357","137792c_filler","and i don't think they've repainted since","I think they repainted it a few times now.",27,0,0,"","filler",0,6.40818333333333,129,"contradiction"
"1358","137792c_filler","and i don't think they've repainted since","I think they repainted it a few times now.",22,0,0,"","filler",1,15.6371666666667,65,"contradiction"
"1359","137792c_filler","and i don't think they've repainted since","I think they repainted it a few times now.",10,52.55,0,"","filler",1,4.7907,126,"contradiction"
"1360","137792c_filler","and i don't think they've repainted since","I think they repainted it a few times now.",11,0,0,"","filler",0,13.6454333333333,76,"contradiction"
"1361","137792c_filler","and i don't think they've repainted since","I think they repainted it a few times now.",12,0.06,0,"","filler",0,4.75316666666667,83,"contradiction"
"1362","137792c_filler","and i don't think they've repainted since","I think they repainted it a few times now.",10,56.73,0,"","filler",1,4.88155,111,"contradiction"
"1363","137792c_filler","and i don't think they've repainted since","I think they repainted it a few times now.",16,3.75,0,"","filler",1,3.59731666666667,2,"contradiction"
"1364","137792c_filler","and i don't think they've repainted since","I think they repainted it a few times now.",24,2.3,0,"","filler",1,18.1306166666667,104,"contradiction"
"1365","137987e_filler","Over the years, a number of well-respected individuals have spoken out on behalf of our mission ...our service ...and our stewardship.","Many admired people have supported our mission throughout the years.",9,100,0,"","filler",0,7.81901666666667,134,"entailment"
"1366","137987e_filler","Over the years, a number of well-respected individuals have spoken out on behalf of our mission ...our service ...and our stewardship.","Many admired people have supported our mission throughout the years.",26,100,0,"","filler",1,10.3650166666667,84,"entailment"
"1367","137987e_filler","Over the years, a number of well-respected individuals have spoken out on behalf of our mission ...our service ...and our stewardship.","Many admired people have supported our mission throughout the years.",5,97.19,0,"","filler",0,1.60343333333333,118,"entailment"
"1368","137987e_filler","Over the years, a number of well-respected individuals have spoken out on behalf of our mission ...our service ...and our stewardship.","Many admired people have supported our mission throughout the years.",7,97.98,0,"","filler",0,31.9012166666667,26,"entailment"
"1369","137987e_filler","Over the years, a number of well-respected individuals have spoken out on behalf of our mission ...our service ...and our stewardship.","Many admired people have supported our mission throughout the years.",18,100,0,"","filler",0,6.95338333333333,54,"entailment"
"1370","137987e_filler","Over the years, a number of well-respected individuals have spoken out on behalf of our mission ...our service ...and our stewardship.","Many admired people have supported our mission throughout the years.",23,100,0,"","filler",0,17.35085,148,"entailment"
"1371","137987e_filler","Over the years, a number of well-respected individuals have spoken out on behalf of our mission ...our service ...and our stewardship.","Many admired people have supported our mission throughout the years.",5,94.47,0,"","filler",1,9.79165,92,"entailment"
"1372","137987e_filler","Over the years, a number of well-respected individuals have spoken out on behalf of our mission ...our service ...and our stewardship.","Many admired people have supported our mission throughout the years.",11,73.4,0,"","filler",1,6.34633333333333,104,"entailment"
"1373","138317n_filler","did you see it","It is right in front of you.",19,50.3,0,"","filler",0,3.02443333333333,22,"neutral"
"1374","138317n_filler","did you see it","It is right in front of you.",13,0.06,0,"","filler",0,6.1534,44,"neutral"
"1375","138317n_filler","did you see it","It is right in front of you.",21,67.44,0,"","filler",0,8.40143333333333,92,"neutral"
"1376","138317n_filler","did you see it","It is right in front of you.",3,33.41,0,"","filler",0,3.0763,2,"neutral"
"1377","138530c_filler","It vibrated under his hand.","It sat in his hand still, devoid of movement or sound.",21,0,0,"","filler",0,4.60823333333333,137,"contradiction"
"1378","138530c_filler","It vibrated under his hand.","It sat in his hand still, devoid of movement or sound.",18,51.95,0,"","filler",0,10.59485,35,"contradiction"
"1379","138787e_filler","There are a lot of barriers that keep people from  physical and mental disabilities, history of welfare dependency and lack of education or self-esteem.","A lot of barriers exist, that keep people from physical and mental disabilities, history of welfare dependency and lack of self-esteem or education.",26,100,0,"","filler",0,3.13646666666667,134,"entailment"
"1380","138787e_filler","There are a lot of barriers that keep people from  physical and mental disabilities, history of welfare dependency and lack of education or self-esteem.","A lot of barriers exist, that keep people from physical and mental disabilities, history of welfare dependency and lack of self-esteem or education.",7,99.85,0,"","filler",1,10.0814833333333,11,"entailment"
"1381","138787e_filler","There are a lot of barriers that keep people from  physical and mental disabilities, history of welfare dependency and lack of education or self-esteem.","A lot of barriers exist, that keep people from physical and mental disabilities, history of welfare dependency and lack of self-esteem or education.",12,100,0,"","filler",1,11.9090833333333,66,"entailment"
"1382","138787e_filler","There are a lot of barriers that keep people from  physical and mental disabilities, history of welfare dependency and lack of education or self-esteem.","A lot of barriers exist, that keep people from physical and mental disabilities, history of welfare dependency and lack of self-esteem or education.",25,100,0,"","filler",0,14.0347166666667,148,"entailment"
"1383","138787e_filler","There are a lot of barriers that keep people from  physical and mental disabilities, history of welfare dependency and lack of education or self-esteem.","A lot of barriers exist, that keep people from physical and mental disabilities, history of welfare dependency and lack of self-esteem or education.",27,100,0,"","filler",1,5.22791666666667,27,"entailment"
"1384","138787e_filler","There are a lot of barriers that keep people from  physical and mental disabilities, history of welfare dependency and lack of education or self-esteem.","A lot of barriers exist, that keep people from physical and mental disabilities, history of welfare dependency and lack of self-esteem or education.",21,100,0,"","filler",1,20.4364,8,"entailment"
"1385","138787e_filler","There are a lot of barriers that keep people from  physical and mental disabilities, history of welfare dependency and lack of education or self-esteem.","A lot of barriers exist, that keep people from physical and mental disabilities, history of welfare dependency and lack of self-esteem or education.",21,98.81,0,"","filler",0,7.12365,60,"entailment"
"1386","138839n_filler","Around 1500 b.c. , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization.","The Minoans did not see this coming.",20,94.74,0,"","filler",1,8.65851666666667,84,"neutral"
"1387","138839n_filler","Around 1500 b.c. , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization.","The Minoans did not see this coming.",12,99.43,0,"","filler",1,7.42568333333333,44,"neutral"
"1388","138839n_filler","Around 1500 b.c. , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization.","The Minoans did not see this coming.",11,100,0,"","filler",1,11.6654833333333,66,"neutral"
"1389","138839n_filler","Around 1500 b.c. , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization.","The Minoans did not see this coming.",14,97.6,0,"","filler",0,9.90675,54,"neutral"
"1390","138839n_filler","Around 1500 b.c. , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization.","The Minoans did not see this coming.",6,39.59,0,"","filler",0,6.10563333333333,36,"neutral"
"1391","138839n_filler","Around 1500 b.c. , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization.","The Minoans did not see this coming.",21,97.6,0,"","filler",1,7.47571666666667,125,"neutral"
"1392","138839n_filler","Around 1500 b.c. , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization.","The Minoans did not see this coming.",8,99.59,0,"","filler",0,11.9692,108,"neutral"
"1393","138839n_filler","Around 1500 b.c. , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization.","The Minoans did not see this coming.",10,95.14,0,"","filler",0,12.2531833333333,109,"neutral"
"1394","138839n_filler","Around 1500 b.c. , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization.","The Minoans did not see this coming.",14,71.54,0,"","filler",1,9.29426666666667,92,"neutral"
"1395","138996c_filler","At 8:41, Sweeney told Woodward that passengers in coach were under the impression that there was a routine medical emergency in first class.","Woodward was never informed about the impressions of the people in coach. ",27,100,0,"","filler",1,16.36905,91,"contradiction"
"1396","138996c_filler","At 8:41, Sweeney told Woodward that passengers in coach were under the impression that there was a routine medical emergency in first class.","Woodward was never informed about the impressions of the people in coach. ",18,100,0,"","filler",0,8.37383333333333,145,"contradiction"
"1397","138996c_filler","At 8:41, Sweeney told Woodward that passengers in coach were under the impression that there was a routine medical emergency in first class.","Woodward was never informed about the impressions of the people in coach. ",27,0,0,"","filler",0,5.89135,129,"contradiction"
"1398","138996c_filler","At 8:41, Sweeney told Woodward that passengers in coach were under the impression that there was a routine medical emergency in first class.","Woodward was never informed about the impressions of the people in coach. ",13,0,0,"","filler",1,15.4994666666667,63,"contradiction"
"1399","138996c_filler","At 8:41, Sweeney told Woodward that passengers in coach were under the impression that there was a routine medical emergency in first class.","Woodward was never informed about the impressions of the people in coach. ",5,0,0,"","filler",1,3.9605,125,"contradiction"
"1400","138996c_filler","At 8:41, Sweeney told Woodward that passengers in coach were under the impression that there was a routine medical emergency in first class.","Woodward was never informed about the impressions of the people in coach. ",18,1.12,0,"","filler",0,6.47435,59,"contradiction"
"1401","138996c_filler","At 8:41, Sweeney told Woodward that passengers in coach were under the impression that there was a routine medical emergency in first class.","Woodward was never informed about the impressions of the people in coach. ",8,0.46,0,"","filler",0,5.13798333333333,83,"contradiction"
"1402","138996c_filler","At 8:41, Sweeney told Woodward that passengers in coach were under the impression that there was a routine medical emergency in first class.","Woodward was never informed about the impressions of the people in coach. ",19,0,0,"","filler",1,10.7350666666667,13,"contradiction"
"1403","138996c_filler","At 8:41, Sweeney told Woodward that passengers in coach were under the impression that there was a routine medical emergency in first class.","Woodward was never informed about the impressions of the people in coach. ",17,1.01,0,"","filler",1,16.2772166666667,92,"contradiction"
"1404","139167c_filler","Nobody used to snicker at Chaucer's line (No.5818) in The Prologe of the Wyf of Bathe , in which that harried dame: Why is my neghebores wif so gay?","Everyone laughed at Chaucer's line.",5,0,0,"","filler",0,2.72805,134,"contradiction"
"1405","139167c_filler","Nobody used to snicker at Chaucer's line (No.5818) in The Prologe of the Wyf of Bathe , in which that harried dame: Why is my neghebores wif so gay?","Everyone laughed at Chaucer's line.",21,0,0,"","filler",0,5.50503333333333,145,"contradiction"
"1406","139167c_filler","Nobody used to snicker at Chaucer's line (No.5818) in The Prologe of the Wyf of Bathe , in which that harried dame: Why is my neghebores wif so gay?","Everyone laughed at Chaucer's line.",26,0,0,"","filler",1,8.47211666666667,44,"contradiction"
"1407","139167c_filler","Nobody used to snicker at Chaucer's line (No.5818) in The Prologe of the Wyf of Bathe , in which that harried dame: Why is my neghebores wif so gay?","Everyone laughed at Chaucer's line.",15,0,0,"","filler",1,16.9106333333333,78,"contradiction"
"1408","139167c_filler","Nobody used to snicker at Chaucer's line (No.5818) in The Prologe of the Wyf of Bathe , in which that harried dame: Why is my neghebores wif so gay?","Everyone laughed at Chaucer's line.",20,0,0,"","filler",0,4.7807,137,"contradiction"
"1409","139167c_filler","Nobody used to snicker at Chaucer's line (No.5818) in The Prologe of the Wyf of Bathe , in which that harried dame: Why is my neghebores wif so gay?","Everyone laughed at Chaucer's line.",21,2.12,0,"","filler",0,4.70115,54,"contradiction"
"1410","139167c_filler","Nobody used to snicker at Chaucer's line (No.5818) in The Prologe of the Wyf of Bathe , in which that harried dame: Why is my neghebores wif so gay?","Everyone laughed at Chaucer's line.",24,0,0,"","filler",1,13.8827,8,"contradiction"
"1411","139167c_filler","Nobody used to snicker at Chaucer's line (No.5818) in The Prologe of the Wyf of Bathe , in which that harried dame: Why is my neghebores wif so gay?","Everyone laughed at Chaucer's line.",19,0,0,"","filler",0,11.0768833333333,144,"contradiction"
"1412","139167c_filler","Nobody used to snicker at Chaucer's line (No.5818) in The Prologe of the Wyf of Bathe , in which that harried dame: Why is my neghebores wif so gay?","Everyone laughed at Chaucer's line.",11,3.63,0,"","filler",1,6.50183333333333,104,"contradiction"
"1413","139409c_filler","Then, all the time, it was in the spill vase in Mrs. Inglethorp's bedroom, under our very noses? I cried. ","So it was hidden in another country, impossible for us to locate?",26,39.88,1,"the statement is non-sequitur","filler",0,30.2716833333333,26,"contradiction"
"1414","139409c_filler","Then, all the time, it was in the spill vase in Mrs. Inglethorp's bedroom, under our very noses? I cried. ","So it was hidden in another country, impossible for us to locate?",17,0,0,"","filler",0,30.609,34,"contradiction"
"1415","139744c_filler","In the felled seams of shirts and jeans, for example, the visible stitches might be of a color designed to decorate the garment.","The felled seams of shirts are not visible.",19,0.29,0,"","filler",1,9.12248333333333,94,"contradiction"
"1416","139744c_filler","In the felled seams of shirts and jeans, for example, the visible stitches might be of a color designed to decorate the garment.","The felled seams of shirts are not visible.",23,0,0,"","filler",1,29.0219833333333,27,"contradiction"
"1417","139744c_filler","In the felled seams of shirts and jeans, for example, the visible stitches might be of a color designed to decorate the garment.","The felled seams of shirts are not visible.",22,0,0,"","filler",1,3.95831666666667,125,"contradiction"
"1418","139744c_filler","In the felled seams of shirts and jeans, for example, the visible stitches might be of a color designed to decorate the garment.","The felled seams of shirts are not visible.",19,12.25,0,"","filler",1,41.5631333333333,79,"contradiction"
"1419","139744c_filler","In the felled seams of shirts and jeans, for example, the visible stitches might be of a color designed to decorate the garment.","The felled seams of shirts are not visible.",10,6.68,0,"","filler",0,10.9720666666667,109,"contradiction"
"1420","139744c_filler","In the felled seams of shirts and jeans, for example, the visible stitches might be of a color designed to decorate the garment.","The felled seams of shirts are not visible.",21,0.15,0,"","filler",0,6.99443333333333,127,"contradiction"
"1421","139744c_filler","In the felled seams of shirts and jeans, for example, the visible stitches might be of a color designed to decorate the garment.","The felled seams of shirts are not visible.",4,49.7,0,"","filler",0,6.52045,34,"contradiction"
"1422","140113c_filler","The checkpoint featured closed-circuit television that recorded all passengers, including the hijackers, as they were screened.","There was no recording device anywhere in the airport, so they had no footage of the hijackers.",4,0,0,"","filler",0,2.15306666666667,134,"contradiction"
"1423","140113c_filler","The checkpoint featured closed-circuit television that recorded all passengers, including the hijackers, as they were screened.","There was no recording device anywhere in the airport, so they had no footage of the hijackers.",21,0.72,0,"","filler",0,9.57751666666667,26,"contradiction"
"1424","140128e_filler","bite the bullet If you visit a Revolutionary War battle site, like Fort Ticonderoga, you may see some gruesome artifacts in its museum'bullets with teeth marks in them.","Some of the artifacts at the battle site might be disturbing/upsetting.",10,95.33,0,"","filler",0,2.88531666666667,134,"entailment"
"1425","140128e_filler","bite the bullet If you visit a Revolutionary War battle site, like Fort Ticonderoga, you may see some gruesome artifacts in its museum'bullets with teeth marks in them.","Some of the artifacts at the battle site might be disturbing/upsetting.",5,85.86,0,"","filler",0,6.30045,118,"entailment"
"1426","140128e_filler","bite the bullet If you visit a Revolutionary War battle site, like Fort Ticonderoga, you may see some gruesome artifacts in its museum'bullets with teeth marks in them.","Some of the artifacts at the battle site might be disturbing/upsetting.",12,100,0,"","filler",0,21.2020333333333,117,"entailment"
"1427","140128e_filler","bite the bullet If you visit a Revolutionary War battle site, like Fort Ticonderoga, you may see some gruesome artifacts in its museum'bullets with teeth marks in them.","Some of the artifacts at the battle site might be disturbing/upsetting.",16,34.25,0,"","filler",0,5.78751666666667,52,"entailment"
"1428","140128e_filler","bite the bullet If you visit a Revolutionary War battle site, like Fort Ticonderoga, you may see some gruesome artifacts in its museum'bullets with teeth marks in them.","Some of the artifacts at the battle site might be disturbing/upsetting.",25,100,0,"","filler",0,8.03103333333333,129,"entailment"
